Station_ID,Station_Name,Location_Label,Interval_Minutes,Interval_End_Time,Wind_Velocity_Mtr_Sec,Wind_Direction_Variance_Deg,Wind_Direction_Deg,Ambient_Temperature_Deg_C,Global_Horizontal_Irradiance
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 06:35,0,0,0,1.777,12.31
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 06:40,0,0,0,2.339,16.02
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 06:45,0,0,0,2.469,19.64
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 06:50,0,0,0,2.006,21.83
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 06:55,0,0,0,1.975,25.19
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 07:00,0,0,0,2.219,38.37
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 07:05,0,0,0,2.564,37.44
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 07:10,0,0,0,3.116,96
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 07:15,0,0,0,4.085,130.8
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 07:20,0,0,0,5.019,138.7
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 07:25,0,0,0,5.787,150.6
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 07:30,0,0,0,6.247,138.9
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 07:35,0,0,0,6.494,129.6
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 07:40,0,0,0,6.995,215.3
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 07:45,0,0,0,7.3,206.4
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 07:50,0,0,0,8.14,191.3
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 07:55,0,0,0,8.71,181.4
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 08:00,0,0,0,8.83,176.8
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 08:05,0.009,0.482,188.8,9.08,171.1
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 08:10,0,0,0,9.81,258.9
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 08:15,0,0,0,10.27,220.4
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 08:20,0,0,0,10.78,186.7
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 08:25,0,0,0,11.34,99.9
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 08:30,0,0,0,11.36,150.2
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 08:35,0,0,0,11.72,185.5
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 08:40,0,0,0,12.23,143.6
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 08:45,0.075,3.437,240.2,12.4,188.9
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 08:50,0.249,6.91,240.6,12.68,209.2
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 08:55,0,0,0,13.45,290.6
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 09:00,0,0,0,13.77,100.3
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 09:05,0,0,0,14.37,165.3
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 09:10,0,0,0,14.8,122.3
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 09:15,0,0,0,15.32,273.2
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 09:20,0,0,0,16.49,263.3
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 09:25,0.021,1.311,163.8,17.3,292.2
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 09:30,0.295,6.415,65.07,17.64,309.4
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 09:35,0.226,9.55,58.94,17.92,398.7
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 09:40,0.474,16.87,47.51,18.21,367
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 09:45,0.135,8.19,55.47,18.67,252.9
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 09:50,0.255,6.921,67.76,18.69,344.1
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 09:55,0.532,12.29,58.13,18.74,292.8
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 10:00,0.276,9.22,52.81,18.9,235
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 10:05,0.398,8.09,54.69,18.83,106
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 10:10,0.203,19.69,59.05,19.11,152.2
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 10:15,0.194,4.976,56.98,19.11,502.6
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 10:20,0,0,0,19.37,501.9
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 10:25,0.548,11.61,54.23,19.36,324.5
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 10:30,0.849,18.26,62.44,19.02,175.4
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 10:35,0.009,0.196,53.74,19.08,346.8
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 10:40,0.575,12.24,73.2,19.28,183.6
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 10:45,0.212,11.25,51.87,19.41,239.9
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 10:50,1.164,20.44,66.72,19.41,397.5
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 10:55,1.097,17.2,49.51,19.27,352.4
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 11:00,0.121,7.35,82.2,19.45,673.8
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 11:05,0.692,18.12,68.59,19.41,665.7
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 11:10,0.752,24.26,61.94,19.63,519.9
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 11:15,0.944,18.43,47.2,20.32,566.2
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 11:20,1.169,30.64,51.28,19.75,608.2
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 11:25,0.831,36.52,31.69,19.58,627
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 11:30,0.227,27.07,357.3,20.65,630.7
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 11:35,0.251,16.74,81.8,20.56,736
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 11:40,1.456,28.34,52.98,20.28,739
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 11:45,0.533,34.2,58,20.28,742
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 11:50,0.36,40.91,336,20.66,744
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 11:55,1.213,20.62,51.9,20.64,748
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 12:00,0.331,20.63,48.02,20.8,750
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 12:05,0.848,15.17,58.91,20.91,752
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 12:10,1.119,19.19,51.77,20.56,752
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 12:15,0.496,37.18,23.38,20.82,751
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 12:20,0.573,40.42,54.39,20.96,752
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 12:25,0.255,38.97,169.7,21.48,752
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 12:30,0.694,12.29,63.38,21.13,752
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 12:35,0.021,2.788,55.83,21.32,751
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 12:40,0.54,41.37,25.77,21.73,747
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 12:45,0.675,55.72,28.38,21.12,745
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 12:50,0.747,57.85,32.38,21.74,741
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 12:55,0.81,10.93,66.14,21.11,739
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 13:00,0.618,40.03,37,21.75,735
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 13:05,0.27,39.61,268.1,22.12,731
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 13:10,0.246,31.17,48.3,22.23,728
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 13:15,0.714,37.8,34.39,22.39,723
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 13:20,0.995,50.77,39.24,21.77,718
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 13:25,0.492,49.79,17.74,22.33,712
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 13:30,0.38,21.45,50.2,22.58,705
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 13:35,0.346,22.74,54.72,22.35,699.4
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 13:40,0.306,15.45,249.6,22.38,692.1
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 13:45,0.555,51.67,207.3,22.27,685.6
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 13:50,0.107,11.62,301.3,22.5,678.6
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 13:55,0.452,24.46,48.22,22.48,670.4
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 14:00,0.227,30.13,328.8,22.68,662.2
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 14:05,1.119,44.46,34.36,22.3,653.6
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 14:10,0.403,22.78,68.23,22.69,644.4
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 14:15,0.924,63.73,5.966,22.32,635
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 14:20,0.527,46.25,71.5,22.32,625.5
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 14:25,0.976,42.85,40.74,22.08,615.7
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 14:30,0.306,46.39,354,22.77,605.4
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 14:35,0.251,25.93,28.78,23.28,593.8
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 14:40,0.663,42.56,48.75,23.17,582.6
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 14:45,0.743,33.38,53.3,22.78,571.4
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 14:50,0.222,23.54,331,22.53,559.5
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 14:55,0.482,19.01,66.88,22.69,546.7
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 15:00,0.065,4.754,317.2,22.83,534.2
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 15:05,0.219,37.71,357.2,22.9,522.1
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 15:10,0.342,35.34,41.19,23.01,509.7
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 15:15,1.058,23.43,57.41,22.5,496.7
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 15:20,0.821,41.17,42.18,22.45,483.4
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 15:25,0.07,21.71,328.1,22.63,469.4
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 15:30,0.688,50.04,355.9,22.75,455.4
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 15:35,0.271,37.06,62.52,22.78,440.7
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 15:40,0.456,29.21,57.35,22.67,426.5
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 15:45,0.34,30.18,50.49,22.9,412.6
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 15:50,0.428,39.14,10.26,22.94,396.8
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 15:55,0.218,17.45,24.26,23.02,382
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 16:00,0.768,15.9,250.9,23,366.5
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 16:05,0.202,9.61,255.1,22.99,352.1
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 16:10,0.297,40.57,329.1,23.33,337
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 16:15,0.086,24.48,34.9,23.32,322
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 16:20,0.006,0.066,350.5,23.57,307
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 16:25,0.037,3.063,58.34,23.59,291.8
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 16:30,0.233,18.59,34.74,23.23,275.5
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 16:35,0.142,13.63,60.44,23.34,260.2
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 16:40,0.055,5.903,294.9,23.79,244.5
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 16:45,0.1,23.42,339.6,23.96,228.9
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 16:50,0.318,40.9,244.8,23.15,212.9
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 16:55,0,0,0,23.43,197.7
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 17:00,0.069,13.01,311.9,23.58,182.1
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 17:05,0.019,1.789,222.4,23.37,167.1
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 17:10,0,0,0,23.24,152.6
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 17:15,0.051,6.635,236.6,23.06,138.1
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 17:20,0.314,12.95,224.3,22.48,124
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 17:25,1.424,19.35,225.7,20.77,110.6
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 17:30,0.873,17.82,249.3,19.78,95.8
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 17:35,1.074,22.75,242.7,19.26,79
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 17:40,1,23.71,239.8,18.88,62.3
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 17:45,0.597,17.8,245.6,18.55,32.02
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 17:50,0.407,16.27,239.5,17.95,12.92
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 17:55,0.235,6.631,251.5,17.54,11.05
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 18:00,0.028,3.991,242.6,17.14,9.21
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 18:05,0,0,0,16.79,7.31
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 18:10,0.003,0.004,254.1,16.44,5.391
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 18:15,0,0,0,16.05,3.54
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 18:20,0,0,0,15.43,2.055
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 18:25,0,0,0,14.51,1.129
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 18:30,0,0,0,14.09,0.512
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 18:35,0,0,0,13.78,0.211
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 18:40,0,0,0,13.6,0.176
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 18:45,0,0,0,13.6,0.152
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 18:50,0,0,0,13.36,0.151
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 18:55,0,0,0,12.66,0.157
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 19:00,0,0,0,12.01,0.154
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 19:05,0,0,0,11.87,0.139
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 19:10,0,0,0,11.91,0.117
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 19:15,0,0,0,11.9,0.095
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 19:20,0,0,0,11.72,0.094
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 19:25,0,0,0,11.69,0.085
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 19:30,0,0,0,11.33,0.076
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 19:35,0,0,0,10.78,0.068
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 19:40,0,0,0,10.98,0.049
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 19:45,0,0,0,11.03,0.037
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 19:50,0,0,0,10.43,0.036
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 19:55,0,0,0,10.07,0.041
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 20:00,0,0,0,10.35,0.025
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 20:05,0,0,0,10.15,0.018
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 20:10,0,0,0,9.84,0.021
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 20:15,0,0,0,9.85,0.015
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 20:20,0,0,0,9.64,0.012
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 20:25,0,0,0,9.34,0.008
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 20:30,0,0,0,9.59,0.004
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 20:35,0,0,0,9.7,0.004
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 20:40,0,0,0,9.56,0.003
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 20:45,0.019,1.224,66.53,9.37,0.007
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 20:50,0,0,0,9.48,0.003
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 20:55,0,0,0,9.45,0.003
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 21:00,0,0,0,9.28,0.002
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 21:05,0.079,1.932,55.89,9.46,0.002
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 21:10,0,0,0,9.46,0.003
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 21:15,0,0,0,8.82,0.003
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 21:20,0,0,0,8.39,0.005
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 21:25,0,0,0,8.43,0.004
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 21:30,0,0,0,8.21,0.002
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 21:35,0,0,0,8.18,0.002
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 21:40,0,0,0,8,0.002
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 21:45,0,0,0,7.92,0.002
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 21:50,0,0,0,7.68,0.003
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 21:55,0,0,0,7.59,0.001
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 22:00,0,0,0,7.54,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 22:05,0,0,0,7.52,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 22:10,0,0,0,7.33,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 22:15,0,0,0,7.28,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 22:20,0,0,0,7.21,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 22:25,0,0,0,7.11,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 22:30,0,0,0,7.09,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 22:35,0,0,0,7.1,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 22:40,0,0,0,6.899,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 22:45,0,0,0,6.938,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 22:50,0,0,0,6.986,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 22:55,0,0,0,6.785,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 23:00,0,0,0,6.678,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 23:05,0,0,0,6.696,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 23:10,0,0,0,6.734,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 23:15,0,0,0,6.622,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 23:20,0,0,0,6.379,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 23:25,0,0,0,6.29,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 23:30,0,0,0,6.511,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 23:35,0,0,0,6.664,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 23:40,0,0,0,6.344,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 23:45,0,0,0,5.931,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 23:50,0,0,0,5.981,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-4? 23:55,0,0,0,6.195,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-5? 00:00,0,0,0,6.087,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-5? 00:05,0,0,0,6.057,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-5? 00:10,0,0,0,5.899,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-5? 00:15,0,0,0,5.557,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-5? 00:20,0,0,0,5.588,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-5? 00:25,0,0,0,5.82,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-5? 00:30,0,0,0,5.734,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-5? 00:35,0,0,0,5.639,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-5? 00:40,0,0,0,5.624,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-5? 00:45,0,0,0,5.568,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-5? 00:50,0,0,0,5.465,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-5? 00:55,0,0,0,5.282,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-5? 01:00,0,0,0,5.204,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-5? 01:05,0,0,0,5.215,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-5? 01:10,0,0,0,5.228,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-5? 01:15,0,0,0,5.153,0.001
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-5? 01:20,0,0,0,4.877,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-5? 01:25,0,0,0,5.058,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-5? 01:30,0,0,0,5.445,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-5? 01:35,0,0,0,5.423,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-5? 01:40,0,0,0,5.012,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-5? 01:45,0,0,0,4.911,0.001
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-5? 01:50,0,0,0,5.055,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-5? 01:55,0,0,0,5.23,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-5? 02:00,0,0,0,5.596,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-5? 02:05,0,0,0,5.193,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-5? 02:10,0,0,0,4.769,0.001
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-5? 02:15,0,0,0,4.733,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-5? 02:20,0,0,0,5.208,0.001
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-03-5? 02:25,0,0,0,4.966,0
